Season,Route_Id,Route_Name,Day_Type_Name,Time_Period_Id,Time_Period_Name,Stop_Name,Total_Ons,Total_Offs,Number_Service_Days,Average_Ons,Average_Offs,Average_Flow,Year
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Boston College,0,2049,77,0,27,0,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Lechmere,93905,0,77,1220,0,1220,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Longwood Medical Area,451,14022,77,6,182,297,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Longwood,1686,9537,77,22,124,409,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Museum of Fine Arts,388,5408,77,5,70,473,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Babcock Street,1003,8524,77,13,111,527,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Mission Park,59,1464,77,1,19,57,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Newton Highlands,435,6642,77,6,86,192,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Newton Centre,429,3362,77,6,44,272,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,North Station,154310,4959,77,2004,64,2958,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Northeastern University,990,8848,77,13,115,538,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Park Street,290016,148280,77,3766,1926,7760,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Pleasant Street,190,3342,77,2,43,279,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Prudential,3273,51145,77,43,664,748,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Riverside,0,2810,77,0,36,0,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Reservoir,3783,3441,77,49,45,359,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Riverway,47,1446,77,1,19,39,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Saint Mary Street,542,7392,77,7,96,173,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,South Street,4,609,77,0,8,27,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Science Park,68846,84331,77,894,1095,1018,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Sutherland Road,178,442,77,2,6,77,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Saint Paul Street,164,3857,77,2,50,320,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Saint Paul Street,200,834,77,3,11,135,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Summit Ave.,479,1348,77,6,18,66,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Symphony,2547,10814,77,33,140,640,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Tappan Street,71,777,77,1,10,38,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Waban,166,713,77,2,9,176,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Washington Street,936,1834,77,12,24,81,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Woodland,0,2281,77,0,30,146,2019
Fall 2019,Green,Green Line,Weekday,3,Am Peak,Warren Street,874,3367,77,11,44,92,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Allston Street,1055,3560,77,14,46,243,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Arlington,37432,126438,77,486,1642,6702,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Riverside,0,184,77,0,2,0,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Back of the Hill,0,1134,77,0,15,49,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Reservoir,63,358,77,1,5,40,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Beaconsfield,1093,3052,77,14,40,439,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Riverway,8,125,77,0,2,4,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Washington Square,239,2893,77,3,38,101,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Blandford Street,4078,6473,77,53,84,823,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Brandon Hall,204,789,77,3,10,154,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Boylston,60660,56487,77,788,734,7858,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Packards Corner,2201,6702,77,29,87,468,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Brookline Hills,1083,3445,77,14,45,465,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Brigham Circle,558,13858,77,7,180,213,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Boston Univ. Central,4301,7608,77,56,99,769,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Boston Univ. East,4418,5283,77,57,69,812,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Boston Univ. West,1144,4195,77,15,54,729,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Brookline Village,3763,10633,77,49,138,496,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Chestnut Hill,520,4137,77,7,54,348,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Chestnut Hill Ave.,178,2415,77,2,31,53,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Chiswick Road,124,3386,77,2,44,82,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Cleveland Circle,0,1624,77,0,21,0,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Copley,69808,165066,77,907,2144,3282,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Coolidge Corner,3439,13320,77,45,173,202,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Dean Road,43,1354,77,1,18,58,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Eliot,87,1627,77,1,21,199,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Englewood Ave.,1,2860,77,0,37,21,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Fairbanks Street,199,1624,77,3,21,135,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Fenwood Road,185,3831,77,2,50,165,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Fenway,3402,10781,77,44,140,654,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Government Center,205316,36182,77,2666,470,5447,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Griggs Street,1116,4190,77,14,54,275,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Haymarket,85967,14887,77,1116,193,3251,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Harvard Ave.,3496,15304,77,45,199,315,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Heath Street,0,3744,77,0,49,0,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Hawes Street,408,2158,77,5,28,363,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Hynes Convention Center,28757,82657,77,373,1073,3132,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Kenmore,26587,107167,77,345,1392,695,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Kent Street,495,1478,77,6,19,350,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Boston College,0,2647,77,0,34,0,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Lechmere,83305,0,77,1082,0,1082,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Longwood Medical Area,1041,14497,77,14,188,385,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Longwood,3093,8449,77,40,110,585,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Museum of Fine Arts,850,8969,77,11,116,560,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Mission Park,121,4160,77,2,54,113,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Newton Highlands,379,6288,77,5,82,219,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Newton Centre,607,4633,77,8,60,296,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,North Station,103735,5787,77,1347,75,2328,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Northeastern University,2402,15992,77,31,208,666,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Park Street,336965,155514,77,4376,2020,7804,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Pleasant Street,865,4988,77,11,65,625,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Prudential,6030,47940,77,78,623,1089,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Riverside,0,2667,77,0,35,0,2019
Fall 2019,Green,Green Line,Weekday,4,Midday Base,Reservoir,3096,6529,77,40,85,395,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Saint Mary Street,0,364,77,0,5,7,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,South Street,0,14,77,0,0,1,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Science Park,322,708,77,4,9,73,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Sutherland Road,0,11,77,0,0,2,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Saint Paul Street,0,58,77,0,1,11,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Saint Paul Street,0,4,77,0,0,6,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Summit Ave.,0,42,77,0,1,2,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Symphony,235,984,77,3,13,64,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Tappan Street,0,30,77,0,0,2,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Waban,0,27,77,0,0,17,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Washington Street,0,94,77,0,1,2,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Woodland,0,582,77,0,8,10,2019
Fall 2019,Green,Green Line,Weekday,1,Very Early Morning,Warren Street,0,75,77,0,1,3,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Allston Street,126,229,77,2,3,33,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Arlington,4241,25824,77,55,335,1304,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Babcock Street,14,735,77,0,10,47,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Back of the Hill,0,122,77,0,2,17,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Beaconsfield,133,267,77,2,3,127,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Washington Square,2,331,77,0,4,14,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Blandford Street,54,319,77,1,4,78,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Brandon Hall,13,43,77,0,1,19,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Boylston,5077,10801,77,66,140,1585,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Packards Corner,41,285,77,1,4,44,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Brookline Hills,76,523,77,1,7,128,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Brigham Circle,16,6333,77,0,82,40,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Boston Univ. Central,46,420,77,1,5,70,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Boston Univ. East,34,292,77,0,4,75,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Boston Univ. West,16,338,77,0,4,66,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Brookline Village,1113,1245,77,14,16,134,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Chestnut Hill,73,1088,77,1,14,114,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Chestnut Hill Ave.,22,468,77,0,6,4,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Chiswick Road,7,159,77,0,2,10,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Cleveland Circle,0,263,77,0,3,0,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Copley,6807,27513,77,88,357,601,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Coolidge Corner,101,1548,77,1,20,24,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Dean Road,0,106,77,0,1,9,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Eliot,14,356,77,0,5,64,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Englewood Ave.,0,400,77,0,5,3,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Fairbanks Street,15,123,77,0,2,18,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Fenwood Road,10,638,77,0,8,32,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Fenway,186,1162,77,2,15,167,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Government Center,73436,5582,77,954,72,1631,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Griggs Street,106,371,77,1,5,34,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Haymarket,27995,2636,77,364,34,750,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Harvard Ave.,471,997,77,6,13,37,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Heath Street,0,1292,77,0,17,0,2019
Fall 2019,Green,Green Line,Weekday,2,Early Am,Hawes Street,4,537,77,0,7,47,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Beaconsfield,233,5949,77,3,77,513,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Washington Square,372,5726,77,5,74,251,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Blandford Street,785,2073,12,65,173,3472,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Blandford Street,3628,3918,77,47,51,1187,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Brandon Hall,84,2862,77,1,37,373,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Brandon Hall,8,463,12,1,39,685,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Boylston,71502,26920,77,929,350,4675,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Boylston,47713,24834,12,3976,2070,24640,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Packards Corner,1490,4312,12,124,359,2417,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Brookline Hills,99,859,12,8,72,811,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Packards Corner,3348,10766,77,43,140,981,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Brigham Circle,247,5184,12,21,432,1152,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Lechmere,13499,0,77,175,0,175,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Boston Univ. Central,1620,2225,12,135,185,3344,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Boston Univ. East,845,1776,12,70,148,3394,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Brookline Hills,471,4182,77,6,54,587,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Boston Univ. West,517,1230,12,43,103,3284,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Brookline Village,568,2945,12,47,245,875,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Longwood Medical Area,143,2938,77,2,38,135,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Brigham Circle,762,7483,77,10,97,328,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Chestnut Hill,155,754,12,13,63,519,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Longwood,83,366,77,1,5,75,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Boston Univ. Central,5422,4085,77,70,53,1225,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Chestnut Hill Ave.,16,1406,12,1,117,130,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Museum of Fine Arts,204,1130,77,3,15,171,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Boston Univ. East,4504,2986,77,58,39,1207,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Longwood,310,1269,8,39,159,1541,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Chiswick Road,23,2261,12,2,188,246,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Mission Park,7,2742,77,0,36,55,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Boston Univ. West,2164,2382,77,28,31,1222,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Museum of Fine Arts,283,2603,8,35,325,1782,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Cleveland Circle,0,1517,12,0,126,0,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Copley,38172,64888,12,3181,5407,12933,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Coolidge Corner,1510,6573,12,126,548,833,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Dean Road,8,1036,12,1,86,293,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Eliot,26,356,12,2,30,368,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Englewood Ave.,0,1993,12,0,166,126,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Fairbanks Street,19,760,12,2,63,623,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Fenwood Road,62,2208,12,5,184,974,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Fenway,683,2514,12,57,210,1178,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Government Center,111244,20412,12,9270,1701,17612,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Griggs Street,468,3653,12,39,304,1300,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Haymarket,45789,9434,12,3816,786,10043,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Harvard Ave.,2186,12400,12,182,1033,1566,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Heath Street,0,2225,12,0,185,0,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Hawes Street,63,528,12,5,44,1396,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Hynes Convention Center,25974,50530,12,2165,4211,13082,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Kenmore,14076,92215,12,1173,7685,2190,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Kent Street,26,605,12,2,50,1347,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Boston College,0,811,12,0,68,0,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Lechmere,46120,0,12,3843,0,3843,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Longwood Medical Area,266,6016,12,22,501,1564,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Longwood,260,1526,12,22,127,1073,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Museum of Fine Arts,341,4533,12,28,378,2043,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Mission Park,27,3893,12,2,324,651,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Newton Highlands,14,786,12,1,66,396,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Newton Centre,68,774,12,6,65,460,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,North Station,42277,3330,12,3523,277,7013,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Northeastern University,1194,11845,12,100,987,2392,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Park Street,133739,72286,12,11145,6024,22733,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Pleasant Street,443,2537,12,37,211,2996,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Prudential,4351,25818,12,363,2152,4556,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Riverside,0,880,12,0,73,0,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Reservoir,334,1878,12,28,157,569,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Riverway,41,4419,12,3,368,287,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Saint Mary Street,946,3660,12,79,305,1434,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,South Street,4,750,12,0,63,68,2019
Fall 2019,Green,Green Line,Saturday,10,Off Peak,Science Park,33849,34758,12,2821,2897,3768,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Newton Highlands,5,237,77,0,3,43,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Brookline Village,1704,8665,77,22,113,635,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Mission Park,18,2398,8,2,300,539,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Newton Centre,14,233,77,0,3,46,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Chestnut Hill,272,3018,77,4,39,355,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Newton Highlands,26,815,8,3,102,563,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,North Station,49616,1008,77,644,13,815,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Chestnut Hill Ave.,250,3020,77,3,39,46,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Newton Centre,45,963,8,6,120,662,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Northeastern University,998,5461,77,13,71,183,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Chiswick Road,122,5229,77,2,68,82,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,North Station,21242,1828,8,2655,229,4954,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Park Street,39960,42220,77,519,548,1011,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Cleveland Circle,0,3640,77,0,47,0,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Northeastern University,847,9460,8,106,1183,2072,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Pleasant Street,599,793,77,8,10,344,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Copley,75332,65560,77,978,851,3056,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Park Street,81593,43557,8,10199,5445,17969,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Prudential,1305,5472,77,17,71,309,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Coolidge Corner,5531,15065,77,72,196,473,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Pleasant Street,383,1587,8,48,198,2843,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Riverside,0,676,77,0,9,0,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Dean Road,29,4225,77,0,55,140,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Prudential,2468,10318,8,309,1290,3927,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Reservoir,43,587,77,1,8,52,2019
Fall 2019,Green,Green Line,Weekday,7,Evening,Eliot,22,2376,77,0,31,241,2019
Fall 2019,Green,Green Line,Sunday,11,Off Peak,Riverside,0,816,8,0,102,0,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Riverway,19,2572,77,0,33,22,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Saint Mary Street,677,2383,77,9,31,161,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,South Street,0,449,77,0,6,7,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Science Park,13061,12445,77,170,162,183,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Sutherland Road,22,1460,77,0,19,43,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Saint Paul Street,393,589,77,5,8,346,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Saint Paul Street,83,707,77,1,9,142,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Summit Ave.,93,996,77,1,13,100,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Symphony,1390,6578,77,18,85,241,2019
Fall 2019,Green,Green Line,Weekday,8,Late Evening,Tappan Street,38,945,77,0,12,54,2019
